year,month,year_month,airport_name,airport_normalized,province,passengers,operations,cargo_kg,source_file,source_sheet
2019,1,2019-01,Fgl Granada-Jaen,FGL GRANADA-JAEN,Granada,90185,1011,0,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Fuerteventura,FUERTEVENTURA,Las Palmas,442911,4006,73457,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Girona-Costa Brava,GIRONA-COSTA BRAVA,Girona,37413,556,23960,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Gran Canaria,GRAN CANARIA,Las Palmas,1180490,11402,1500609,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Huesca-Pirineos,HUESCA-PIRINEOS,Huesca,35,610,0,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Ibiza,IBIZA,Illes Balears,172848,2317,86985,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Jerez De La Frontera,JEREZ DE LA FRONTERA,Cadiz,44546,3885,0,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,La Gomera,LA GOMERA,Santa Cruz de Tenerife,4754,256,184,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,La Palma,LA PALMA,Santa Cruz de Tenerife,117624,1993,48578,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Lanzarote-Cesar Manrique,LANZAROTE-CESAR MANRIQUE,Las Palmas,569292,5108,128768,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Leon,LEON,Leon,2950,140,0,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Logrono,LOGRONO,La Rioja,1164,65,0,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Madrid-Cuatro Vientos,MADRID-CUATRO VIENTOS,Madrid,243,3592,0,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Malaga-Costa Del Sol,MALAGA-COSTA DEL SOL,Malaga,1013422,8526,166553,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Melilla,MELILLA,Melilla,27538,655,12635,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Menorca,MENORCA,Illes Balears,70838,1158,115237,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Murcia-San Javier,MURCIA-SAN JAVIER,Murcia,21563,222,0,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Palma De Mallorca,PALMA DE MALLORCA,Illes Balears,839130,8468,663362,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Pamplona,PAMPLONA,Navarra,15329,423,387,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Reus,REUS,Tarragona,5834,756,0,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Sabadell,SABADELL,Barcelona,262,3289,0,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Salamanca,SALAMANCA,Salamanca,142,420,0,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,San Sebastian,SAN SEBASTIAN,Gipuzkoa,19129,407,0,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Santiago-Rosalia De Castro,SANTIAGO-ROSALIA DE CASTRO,A Coruna,178825,1483,250222,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Seve Ballesteros-Santander,SEVE BALLESTEROS-SANTANDER,Cantabria,75022,703,0,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Sevilla,SEVILLA,Sevilla,522375,4929,773367,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Son Bonet,SON BONET,Illes Balears,199,724,0,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Tenerife Norte-C. La Laguna,TENERIFE NORTE-C. LA LAGUNA,Santa Cruz de Tenerife,400182,6016,1154010,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Tenerife-Sur,TENERIFE-SUR,Santa Cruz de Tenerife,1019030,6775,247462,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Valencia,VALENCIA,Valencia,543595,5720,1359702,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Valladolid,VALLADOLID,Valladolid,13977,223,0,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Vigo,VIGO,Pontevedra,71866,837,42163,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Vitoria,VITORIA,Alava,9891,776,5145427,01.Enero_Definitivo_2019.xls,ENERO 2019
2019,1,2019-01,Zaragoza,ZARAGOZA,Zaragoza,29253,561,12420527,01.Enero_Definitivo_2019.xls,ENERO 2019
2020,1,2020-01,A Coruna,A CORUNA,A Coruna,104792,1326,12154,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Adolfo Suarez Madrid-Barajas,ADOLFO SUAREZ MADRID-BARAJAS,Madrid,4663349,33294,46213830,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Aeropuerto Intl. Region Murcia,AEROPUERTO INTL. REGION MURCIA,Murcia,67570,585,0,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Albacete,ALBACETE,Albacete,174,58,0,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Algeciras-Helipuerto,ALGECIRAS-HELIPUERTO,Cadiz,3266,324,0,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Alicante-Elche Miguel Hdez.,ALICANTE-ELCHE MIGUEL HDEZ.,Alicante,743713,5409,306472,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Almeria,ALMERIA,Almeria,31846,619,0,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Asturias,ASTURIAS,Asturias,92699,946,3367,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Badajoz,BADAJOZ,Badajoz,7189,264,0,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Barcelona-El Prat J.T.,BARCELONA-EL PRAT J.T.,Barcelona,3396470,23445,13768977,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Bilbao,BILBAO,Bizkaia,350837,3429,83035,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Burgos,BURGOS,Burgos,1699,528,0,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Ceuta-Helipuerto,CEUTA-HELIPUERTO,Ceuta,6049,680,0,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Cordoba,CORDOBA,Cordoba,998,896,0,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,El Hierro,EL HIERRO,Santa Cruz de Tenerife,21471,464,5329,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Fgl Granada-Jaen,FGL GRANADA-JAEN,Granada,91714,1037,0,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Fuerteventura,FUERTEVENTURA,Las Palmas,419216,3635,48333,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Girona-Costa Brava,GIRONA-COSTA BRAVA,Girona,36126,922,40551,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Gran Canaria,GRAN CANARIA,Las Palmas,1166735,10584,1629065,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Huesca-Pirineos,HUESCA-PIRINEOS,Huesca,1,467,0,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Ibiza,IBIZA,Illes Balears,181608,2253,150133,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Jerez De La Frontera,JEREZ DE LA FRONTERA,Cadiz,40599,3450,90,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,La Gomera,LA GOMERA,Santa Cruz de Tenerife,5060,166,95,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,La Palma,LA PALMA,Santa Cruz de Tenerife,120836,1875,43028,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Lanzarote-Cesar Manrique,LANZAROTE-CESAR MANRIQUE,Las Palmas,528770,4518,104908,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Leon,LEON,Leon,2676,70,0,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Logrono,LOGRONO,La Rioja,625,68,0,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Madrid-Cuatro Vientos,MADRID-CUATRO VIENTOS,Madrid,270,3319,0,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Malaga-Costa Del Sol,MALAGA-COSTA DEL SOL,Malaga,1042347,8431,197852,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Melilla,MELILLA,Melilla,33033,730,12345,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Menorca,MENORCA,Illes Balears,75382,1099,138757,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Palma De Mallorca,PALMA DE MALLORCA,Illes Balears,820661,7660,811612,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Pamplona,PAMPLONA,Navarra,19973,424,3,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Reus,REUS,Tarragona,1669,1164,0,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Sabadell,SABADELL,Barcelona,252,3736,0,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Salamanca,SALAMANCA,Salamanca,245,466,0,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,San Sebastian,SAN SEBASTIAN,Gipuzkoa,20063,399,21,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Santiago-Rosalia De Castro,SANTIAGO-ROSALIA DE CASTRO,A Coruna,179454,1427,278753,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Seve Ballesteros-Santander,SEVE BALLESTEROS-SANTANDER,Cantabria,83192,793,0,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Sevilla,SEVILLA,Sevilla,546798,4728,952685,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Son Bonet,SON BONET,Illes Balears,132,947,0,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Tenerife Norte-C. La Laguna,TENERIFE NORTE-C. LA LAGUNA,Santa Cruz de Tenerife,443657,5995,1012735,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Tenerife-Sur,TENERIFE-SUR,Santa Cruz de Tenerife,949286,5982,188841,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Valencia,VALENCIA,Valencia,561235,5474,1067230,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Valladolid,VALLADOLID,Valladolid,12756,193,1000,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Vigo,VIGO,Pontevedra,64055,795,37035,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Vitoria,VITORIA,Alava,7473,799,5252000,01.Enero_Definitivo_2020.xls,ENERO 2020
2020,1,2020-01,Zaragoza,ZARAGOZA,Zaragoza,34155,690,14976853,01.Enero_Definitivo_2020.xls,ENERO 2020
2021,1,2021-01,A Coruna,A CORUNA,A Coruna,19232,748,4500,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Adolfo Suarez Madrid-Barajas,ADOLFO SUAREZ MADRID-BARAJAS,Madrid,845071,10138,26969744,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Aeropuerto Intl. Region Murcia,AEROPUERTO INTL. REGION MURCIA,Murcia,1658,76,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Albacete,ALBACETE,Albacete,183,14,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Algeciras-Helipuerto,ALGECIRAS-HELIPUERTO,Cadiz,1407,176,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Alicante-Elche Miguel Hdez.,ALICANTE-ELCHE MIGUEL HDEZ.,Alicante,77325,1301,269861,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Almeria,ALMERIA,Almeria,8852,459,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Asturias,ASTURIAS,Asturias,17747,316,1767,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Badajoz,BADAJOZ,Badajoz,1566,90,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Barcelona-El Prat J.T.,BARCELONA-EL PRAT J.T.,Barcelona,411486,5572,9485490,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Bilbao,BILBAO,Bizkaia,57539,986,22179,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Burgos,BURGOS,Burgos,473,425,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Ceuta-Helipuerto,CEUTA-HELIPUERTO,Ceuta,2758,389,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Cordoba,CORDOBA,Cordoba,166,690,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,El Hierro,EL HIERRO,Santa Cruz de Tenerife,10680,288,4734,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Fgl Granada-Jaen,FGL GRANADA-JAEN,Granada,13293,427,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Fuerteventura,FUERTEVENTURA,Las Palmas,90111,1528,27800,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Girona-Costa Brava,GIRONA-COSTA BRAVA,Girona,763,725,16062,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Gran Canaria,GRAN CANARIA,Las Palmas,234990,4382,913528,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Huesca-Pirineos,HUESCA-PIRINEOS,Huesca,162,60,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Ibiza,IBIZA,Illes Balears,51312,1360,58354,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Jerez De La Frontera,JEREZ DE LA FRONTERA,Cadiz,8026,2786,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,La Gomera,LA GOMERA,Santa Cruz de Tenerife,3163,172,20,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,La Palma,LA PALMA,Santa Cruz de Tenerife,39282,781,25589,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Lanzarote-Cesar Manrique,LANZAROTE-CESAR MANRIQUE,Las Palmas,84735,1701,32504,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Leon,LEON,Leon,1424,134,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Logrono,LOGRONO,La Rioja,0,22,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Madrid-Cuatro Vientos,MADRID-CUATRO VIENTOS,Madrid,48,1404,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Malaga-Costa Del Sol,MALAGA-COSTA DEL SOL,Malaga,168111,2895,59210,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Melilla,MELILLA,Melilla,16811,452,213,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Menorca,MENORCA,Illes Balears,24204,642,65724,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Palma De Mallorca,PALMA DE MALLORCA,Illes Balears,165533,3333,378249,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Pamplona,PAMPLONA,Navarra,5829,344,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Reus,REUS,Tarragona,313,977,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Sabadell,SABADELL,Barcelona,170,3594,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Salamanca,SALAMANCA,Salamanca,90,284,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,San Sebastian,SAN SEBASTIAN,Gipuzkoa,2743,76,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Santiago-Rosalia De Castro,SANTIAGO-ROSALIA DE CASTRO,A Coruna,37667,568,343679,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Seve Ballesteros-Santander,SEVE BALLESTEROS-SANTANDER,Cantabria,8049,278,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Sevilla,SEVILLA,Sevilla,66452,1740,695467,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Son Bonet,SON BONET,Illes Balears,207,692,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Tenerife Norte-C. La Laguna,TENERIFE NORTE-C. LA LAGUNA,Santa Cruz de Tenerife,137861,2940,627290,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Tenerife-Sur,TENERIFE-SUR,Santa Cruz de Tenerife,97926,1607,57196,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Valencia,VALENCIA,Valencia,72481,2052,861319,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Valladolid,VALLADOLID,Valladolid,2179,116,0,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Vigo,VIGO,Pontevedra,16306,395,28888,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Vitoria,VITORIA,Alava,1809,809,5695057,01_Enero_Definitivo_2021.xls,ENERO 2021
2021,1,2021-01,Zaragoza,ZARAGOZA,Zaragoza,4714,506,15462047,01_Enero_Definitivo_2021.xls,ENERO 2021
2015,2,2015-02,A Coruna,A CORUNA,A Coruna,86020,1325,10546,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Adolfo Suarez Madrid-Barajas,ADOLFO SUAREZ MADRID-BARAJAS,Madrid,3659969,29346,33494553,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Albacete,ALBACETE,Albacete,14,8,0,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Algeciras-Helipuerto,ALGECIRAS-HELIPUERTO,Cadiz,11,2,0,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Alicante-Elche,ALICANTE-ELCHE,Alicante,669004,4737,218912,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Almeria,ALMERIA,Almeria,50025,714,536,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Asturias,ASTURIAS,Asturias,86583,780,4717,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Badajoz,BADAJOZ,Badajoz,2846,162,0,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Barcelona-El Prat,BARCELONA-EL PRAT,Barcelona,2892410,21697,10171928,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Bilbao,BILBAO,Bizkaia,318598,3431,243437,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Burgos,BURGOS,Burgos,1426,163,0,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Ceuta-Helipuerto,CEUTA-HELIPUERTO,Ceuta,123,28,0,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Cordoba,CORDOBA,Cordoba,815,644,0,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,El Hierro,EL HIERRO,Santa Cruz de Tenerife,11784,294,6094,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Fgl Granada-Jaen,FGL GRANADA-JAEN,Granada,59680,852,0,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Fuerteventura,FUERTEVENTURA,Las Palmas,418998,3175,85799,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Girona,GIRONA,Girona,69776,1149,3322,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Gran Canaria,GRAN CANARIA,Las Palmas,1007858,9204,1648355,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Huesca-Pirineos,HUESCA-PIRINEOS,Huesca,0,104,0,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Ibiza,IBIZA,Illes Balears,164527,1939,136438,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Jerez De La Frontera,JEREZ DE LA FRONTERA,Cadiz,48496,3362,11,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,La Gomera,LA GOMERA,Santa Cruz de Tenerife,2414,156,36,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,La Palma,LA PALMA,Santa Cruz de Tenerife,83445,1333,57356,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Lanzarote,LANZAROTE,Las Palmas,516020,4223,171647,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Leon,LEON,Leon,1726,124,0,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Logrono,LOGRONO,La Rioja,1090,113,0,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Madrid-Cuatro Vientos,MADRID-CUATRO VIENTOS,Madrid,343,3524,0,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Malaga-Costa Del Sol,MALAGA-COSTA DEL SOL,Malaga,900453,6965,177218,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Melilla,MELILLA,Melilla,27073,714,11778,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Menorca,MENORCA,Illes Balears,74968,995,139960,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Murcia-San Javier,MURCIA-SAN JAVIER,Murcia,28563,314,18,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Palma De Mallorca,PALMA DE MALLORCA,Illes Balears,951227,8108,870641,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Pamplona,PAMPLONA,Navarra,11931,407,0,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Reus,REUS,Tarragona,10511,688,0,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Sabadell,SABADELL,Barcelona,301,2269,0,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Salamanca,SALAMANCA,Salamanca,1710,701,0,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,San Sebastian,SAN SEBASTIAN,Gipuzkoa,20850,529,313,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Santiago,SANTIAGO,A Coruna,157723,1504,188862,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Seve Ballesteros-Santander,SEVE BALLESTEROS-SANTANDER,Cantabria,52521,729,0,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Sevilla,SEVILLA,Sevilla,346544,3691,525902,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Son Bonet,SON BONET,Illes Balears,120,697,0,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Tenerife Norte,TENERIFE NORTE,Santa Cruz de Tenerife,292838,4289,1008808,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Tenerife Sur,TENERIFE SUR,Santa Cruz de Tenerife,879148,5589,281613,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Valencia,VALENCIA,Valencia,360249,4457,1163577,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Valladolid,VALLADOLID,Valladolid,15816,351,9271,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Vigo,VIGO,Pontevedra,51710,744,42040,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Vitoria,VITORIA,Alava,192,518,3785808,02.Febrero-Definitivo-2015.xls,MARZO
2015,2,2015-02,Zaragoza,ZARAGOZA,Zaragoza,35852,611,7441597,02.Febrero-Definitivo-2015.xls,MARZO
2016,2,2016-02,A Coruna,A CORUNA,A Coruna,73096,1063,13820,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
2016,2,2016-02,Adolfo Suarez Madrid-Barajas,ADOLFO SUAREZ MADRID-BARAJAS,Madrid,3463758,27878,32430104,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
2016,2,2016-02,Albacete,ALBACETE,Albacete,209,61,0,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
2016,2,2016-02,Algeciras-Helipuerto,ALGECIRAS-HELIPUERTO,Cadiz,34,16,0,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
2016,2,2016-02,Alicante-Elche,ALICANTE-ELCHE,Alicante,610441,4496,472500,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
2016,2,2016-02,Almeria,ALMERIA,Almeria,48325,765,216,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
2016,2,2016-02,Asturias,ASTURIAS,Asturias,71311,662,2820,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
2016,2,2016-02,Badajoz,BADAJOZ,Badajoz,991,66,0,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
2016,2,2016-02,Barcelona-El Prat,BARCELONA-EL PRAT,Barcelona,2672189,19843,10428610,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
2016,2,2016-02,Bilbao,BILBAO,Bizkaia,281768,3135,215210,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
2016,2,2016-02,Burgos,BURGOS,Burgos,189,72,0,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
2016,2,2016-02,Ceuta-Helipuerto,CEUTA-HELIPUERTO,Ceuta,301,91,0,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
2016,2,2016-02,Cordoba,CORDOBA,Cordoba,449,388,0,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
2016,2,2016-02,El Hierro,EL HIERRO,Santa Cruz de Tenerife,11353,278,6123,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
2016,2,2016-02,Fgl Granada-Jaen,FGL GRANADA-JAEN,Granada,54135,864,1373,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
2016,2,2016-02,Fuerteventura,FUERTEVENTURA,Las Palmas,433162,3325,75415,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
2016,2,2016-02,Girona,GIRONA,Girona,51681,915,9658,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
2016,2,2016-02,Gran Canaria,GRAN CANARIA,Las Palmas,1036754,9230,1467696,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
2016,2,2016-02,Huesca-Pirineos,HUESCA-PIRINEOS,Huesca,8,336,0,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
2016,2,2016-02,Ibiza,IBIZA,Illes Balears,128862,1815,105383,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
2016,2,2016-02,Jerez De La Frontera,JEREZ DE LA FRONTERA,Cadiz,33771,3240,0,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
2016,2,2016-02,La Gomera,LA GOMERA,Santa Cruz de Tenerife,2242,114,3,02.Febrero_Definitivo_2016.xls,FEBRERO 2016
